timestamp,channel,system_slot,sfn,slot_in_frame,rnti,rapid,tx_gain,on_air_ticks,outcome
2026-06-26T12:44:03.954,Msg1_PRACH,752334,75233,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:03.985,Msg1_PRACH,752494,75249,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:04.053,Msg1_PRACH,752654,75265,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:04.084,Msg1_PRACH,752814,75281,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:04.115,Msg1_PRACH,752974,75297,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:04.184,Msg1_PRACH,753134,75313,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:04.215,Msg1_PRACH,753294,75329,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:04.245,Msg1_PRACH,753454,75345,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:04.314,Msg1_PRACH,753614,75361,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:04.345,Msg1_PRACH,753774,75377,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:04.376,Msg1_PRACH,753934,75393,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:04.444,Msg1_PRACH,754094,75409,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:04.476,Msg1_PRACH,754254,75425,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:04.506,Msg1_PRACH,754414,75441,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:04.575,Msg1_PRACH,754574,75457,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:04.606,Msg1_PRACH,754734,75473,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:04.637,Msg1_PRACH,754894,75489,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:04.705,Msg1_PRACH,755054,75505,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:04.737,Msg1_PRACH,755214,75521,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:04.767,Msg1_PRACH,755374,75537,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:04.836,Msg1_PRACH,755534,75553,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:04.867,Msg1_PRACH,755694,75569,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:04.897,Msg1_PRACH,755854,75585,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:04.966,Msg1_PRACH,756014,75601,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:04.997,Msg1_PRACH,756174,75617,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:05.028,Msg1_PRACH,756334,75633,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:05.097,Msg1_PRACH,756494,75649,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:05.128,Msg1_PRACH,756654,75665,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:05.158,Msg1_PRACH,756814,75681,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:05.227,Msg1_PRACH,756974,75697,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:05.258,Msg1_PRACH,757134,75713,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:05.289,Msg1_PRACH,757294,75729,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:05.358,Msg1_PRACH,757454,75745,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:05.389,Msg1_PRACH,757614,75761,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:05.419,Msg1_PRACH,757774,75777,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:05.488,Msg1_PRACH,757934,75793,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:05.519,Msg1_PRACH,758094,75809,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:05.550,Msg1_PRACH,758254,75825,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:05.619,Msg1_PRACH,758414,75841,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:05.649,Msg1_PRACH,758574,75857,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:05.680,Msg1_PRACH,758734,75873,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:05.749,Msg1_PRACH,758894,75889,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:05.780,Msg1_PRACH,759054,75905,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:05.811,Msg1_PRACH,759214,75921,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:05.880,Msg1_PRACH,759374,75937,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:05.910,Msg1_PRACH,759534,75953,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:05.941,Msg1_PRACH,759694,75969,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:06.010,Msg1_PRACH,759854,75985,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:06.041,Msg1_PRACH,760014,76001,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:06.072,Msg1_PRACH,760174,76017,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:06.141,Msg1_PRACH,760334,76033,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:06.172,Msg1_PRACH,760494,76049,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:06.202,Msg1_PRACH,760654,76065,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:06.272,Msg1_PRACH,760814,76081,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:06.302,Msg1_PRACH,760974,76097,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:06.333,Msg1_PRACH,761134,76113,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:06.402,Msg1_PRACH,761294,76129,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:06.433,Msg1_PRACH,761454,76145,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:06.463,Msg1_PRACH,761614,76161,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:06.533,Msg1_PRACH,761774,76177,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:06.563,Msg1_PRACH,761934,76193,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:06.594,Msg1_PRACH,762094,76209,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:06.663,Msg1_PRACH,762254,76225,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:06.694,Msg1_PRACH,762414,76241,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:06.724,Msg1_PRACH,762574,76257,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:06.794,Msg1_PRACH,762734,76273,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:06.824,Msg1_PRACH,762894,76289,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:06.855,Msg1_PRACH,763054,76305,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:06.924,Msg1_PRACH,763214,76321,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:06.955,Msg1_PRACH,763374,76337,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:06.985,Msg1_PRACH,763534,76353,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:07.055,Msg1_PRACH,763694,76369,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:07.085,Msg1_PRACH,763854,76385,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:07.116,Msg1_PRACH,764014,76401,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:07.185,Msg1_PRACH,764174,76417,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:07.216,Msg1_PRACH,764334,76433,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:07.246,Msg1_PRACH,764494,76449,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:07.316,Msg1_PRACH,764654,76465,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:07.346,Msg1_PRACH,764814,76481,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:07.377,Msg1_PRACH,764974,76497,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:07.446,Msg1_PRACH,765134,76513,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:07.477,Msg1_PRACH,765294,76529,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:07.507,Msg1_PRACH,765454,76545,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:07.577,Msg1_PRACH,765614,76561,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:07.607,Msg1_PRACH,765774,76577,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:07.638,Msg1_PRACH,765934,76593,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:07.707,Msg1_PRACH,766094,76609,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:07.738,Msg1_PRACH,766254,76625,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:07.768,Msg1_PRACH,766414,76641,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:07.838,Msg1_PRACH,766574,76657,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:07.868,Msg1_PRACH,766734,76673,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:07.899,Msg1_PRACH,766894,76689,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:07.968,Msg1_PRACH,767054,76705,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:07.999,Msg1_PRACH,767214,76721,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:08.029,Msg1_PRACH,767374,76737,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:08.099,Msg1_PRACH,767534,76753,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:08.129,Msg1_PRACH,767694,76769,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:08.160,Msg1_PRACH,767854,76785,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:08.229,Msg1_PRACH,768014,76801,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:08.260,Msg1_PRACH,768174,76817,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:08.291,Msg1_PRACH,768334,76833,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:08.360,Msg1_PRACH,768494,76849,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:08.391,Msg1_PRACH,768654,76865,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:08.421,Msg1_PRACH,768814,76881,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:08.490,Msg1_PRACH,768974,76897,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:08.521,Msg1_PRACH,769134,76913,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:08.552,Msg1_PRACH,769294,76929,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:08.621,Msg1_PRACH,769454,76945,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:08.651,Msg1_PRACH,769614,76961,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:08.682,Msg1_PRACH,769774,76977,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:08.751,Msg1_PRACH,769934,76993,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:08.782,Msg1_PRACH,770094,77009,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:08.812,Msg1_PRACH,770254,77025,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:08.882,Msg1_PRACH,770414,77041,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:08.912,Msg1_PRACH,770574,77057,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:08.943,Msg1_PRACH,770734,77073,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:09.012,Msg1_PRACH,770894,77089,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:09.043,Msg1_PRACH,771054,77105,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:09.073,Msg1_PRACH,771214,77121,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:09.143,Msg1_PRACH,771374,77137,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:09.173,Msg1_PRACH,771534,77153,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:09.204,Msg1_PRACH,771694,77169,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:09.273,Msg1_PRACH,771854,77185,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:09.304,Msg1_PRACH,772014,77201,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:09.335,Msg1_PRACH,772174,77217,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:09.404,Msg1_PRACH,772334,77233,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:09.435,Msg1_PRACH,772494,77249,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:09.465,Msg1_PRACH,772654,77265,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:09.535,Msg1_PRACH,772814,77281,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:09.565,Msg1_PRACH,772974,77297,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:09.596,Msg1_PRACH,773134,77313,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:09.665,Msg1_PRACH,773294,77329,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:09.696,Msg1_PRACH,773454,77345,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:09.726,Msg1_PRACH,773614,77361,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:09.796,Msg1_PRACH,773774,77377,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:09.826,Msg1_PRACH,773934,77393,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:09.857,Msg1_PRACH,774094,77409,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:09.926,Msg1_PRACH,774254,77425,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:09.957,Msg1_PRACH,774414,77441,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:09.987,Msg1_PRACH,774574,77457,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:10.057,Msg1_PRACH,774734,77473,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:10.087,Msg1_PRACH,774894,77489,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:10.118,Msg1_PRACH,775054,77505,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:10.187,Msg1_PRACH,775214,77521,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:10.218,Msg1_PRACH,775374,77537,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:10.248,Msg1_PRACH,775534,77553,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:10.318,Msg1_PRACH,775694,77569,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:10.348,Msg1_PRACH,775854,77585,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:10.379,Msg1_PRACH,776014,77601,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:10.448,Msg1_PRACH,776174,77617,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:10.479,Msg1_PRACH,776334,77633,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:10.509,Msg1_PRACH,776494,77649,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:10.579,Msg1_PRACH,776654,77665,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:10.609,Msg1_PRACH,776814,77681,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:10.640,Msg1_PRACH,776974,77697,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:10.709,Msg1_PRACH,777134,77713,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:10.740,Msg1_PRACH,777294,77729,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:10.770,Msg1_PRACH,777454,77745,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:10.840,Msg1_PRACH,777614,77761,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:10.871,Msg1_PRACH,777774,77777,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:10.902,Msg1_PRACH,777934,77793,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:10.971,Msg1_PRACH,778094,77809,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:11.002,Msg1_PRACH,778254,77825,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:11.032,Msg1_PRACH,778414,77841,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:11.102,Msg1_PRACH,778574,77857,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:11.132,Msg1_PRACH,778734,77873,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:11.163,Msg1_PRACH,778894,77889,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:11.232,Msg1_PRACH,779054,77905,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:11.263,Msg1_PRACH,779214,77921,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:11.293,Msg1_PRACH,779374,77937,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:11.363,Msg1_PRACH,779534,77953,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:11.393,Msg1_PRACH,779694,77969,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:11.424,Msg1_PRACH,779854,77985,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:11.493,Msg1_PRACH,780014,78001,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:11.523,Msg1_PRACH,780174,78017,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:11.554,Msg1_PRACH,780334,78033,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:11.623,Msg1_PRACH,780494,78049,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:11.654,Msg1_PRACH,780654,78065,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:11.685,Msg1_PRACH,780814,78081,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:11.754,Msg1_PRACH,780974,78097,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:11.784,Msg1_PRACH,781134,78113,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:11.815,Msg1_PRACH,781294,78129,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:11.884,Msg1_PRACH,781454,78145,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:11.915,Msg1_PRACH,781614,78161,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:11.945,Msg1_PRACH,781774,78177,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:12.015,Msg1_PRACH,781934,78193,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:12.045,Msg1_PRACH,782094,78209,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:12.076,Msg1_PRACH,782254,78225,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:12.145,Msg1_PRACH,782414,78241,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:12.176,Msg1_PRACH,782574,78257,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:12.206,Msg1_PRACH,782734,78273,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:12.276,Msg1_PRACH,782894,78289,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:12.306,Msg1_PRACH,783054,78305,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:12.337,Msg1_PRACH,783214,78321,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:12.406,Msg1_PRACH,783374,78337,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:12.437,Msg1_PRACH,783534,78353,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:12.467,Msg1_PRACH,783694,78369,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:12.537,Msg1_PRACH,783854,78385,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:12.567,Msg1_PRACH,784014,78401,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:12.598,Msg1_PRACH,784174,78417,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:12.667,Msg1_PRACH,784334,78433,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:12.698,Msg1_PRACH,784494,78449,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:12.728,Msg1_PRACH,784654,78465,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:12.798,Msg1_PRACH,784814,78481,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:12.828,Msg1_PRACH,784974,78497,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:12.859,Msg1_PRACH,785134,78513,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:12.928,Msg1_PRACH,785294,78529,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:12.959,Msg1_PRACH,785454,78545,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:12.989,Msg1_PRACH,785614,78561,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:13.059,Msg1_PRACH,785774,78577,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:13.089,Msg1_PRACH,785934,78593,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:13.120,Msg1_PRACH,786094,78609,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:13.189,Msg1_PRACH,786254,78625,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:13.220,Msg1_PRACH,786414,78641,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:13.250,Msg1_PRACH,786574,78657,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:13.320,Msg1_PRACH,786734,78673,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:13.350,Msg1_PRACH,786894,78689,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:13.381,Msg1_PRACH,787054,78705,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:13.450,Msg1_PRACH,787214,78721,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:13.481,Msg1_PRACH,787374,78737,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:13.511,Msg1_PRACH,787534,78753,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:13.581,Msg1_PRACH,787694,78769,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:13.611,Msg1_PRACH,787854,78785,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:13.642,Msg1_PRACH,788014,78801,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:13.711,Msg1_PRACH,788174,78817,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:13.742,Msg1_PRACH,788334,78833,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:13.772,Msg1_PRACH,788494,78849,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:13.842,Msg1_PRACH,788654,78865,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:13.872,Msg1_PRACH,788814,78881,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:13.903,Msg1_PRACH,788974,78897,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:13.972,Msg1_PRACH,789134,78913,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:14.003,Msg1_PRACH,789294,78929,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:14.033,Msg1_PRACH,789454,78945,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:14.103,Msg1_PRACH,789614,78961,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:14.133,Msg1_PRACH,789774,78977,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:14.164,Msg1_PRACH,789934,78993,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:14.233,Msg1_PRACH,790094,79009,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:14.264,Msg1_PRACH,790254,79025,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:14.295,Msg1_PRACH,790414,79041,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:14.364,Msg1_PRACH,790574,79057,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:14.395,Msg1_PRACH,790734,79073,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:14.425,Msg1_PRACH,790894,79089,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:14.494,Msg1_PRACH,791054,79105,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:14.525,Msg1_PRACH,791214,79121,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:14.556,Msg1_PRACH,791374,79137,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:14.625,Msg1_PRACH,791534,79153,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:14.655,Msg1_PRACH,791694,79169,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:14.686,Msg1_PRACH,791854,79185,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:14.755,Msg1_PRACH,792014,79201,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:14.786,Msg1_PRACH,792174,79217,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:14.817,Msg1_PRACH,792334,79233,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:14.886,Msg1_PRACH,792494,79249,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:14.916,Msg1_PRACH,792654,79265,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:14.947,Msg1_PRACH,792814,79281,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:15.016,Msg1_PRACH,792974,79297,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:15.047,Msg1_PRACH,793134,79313,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:15.078,Msg1_PRACH,793294,79329,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:15.147,Msg1_PRACH,793454,79345,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:15.178,Msg1_PRACH,793614,79361,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:15.208,Msg1_PRACH,793774,79377,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:15.278,Msg1_PRACH,793934,79393,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:15.308,Msg1_PRACH,794094,79409,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:15.339,Msg1_PRACH,794254,79425,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:15.408,Msg1_PRACH,794414,79441,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:15.439,Msg1_PRACH,794574,79457,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:15.469,Msg1_PRACH,794734,79473,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:15.539,Msg1_PRACH,794894,79489,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:15.569,Msg1_PRACH,795054,79505,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:15.600,Msg1_PRACH,795214,79521,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:15.669,Msg1_PRACH,795374,79537,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:15.700,Msg1_PRACH,795534,79553,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:15.731,Msg1_PRACH,795694,79569,4,0x0039,0,60.0,0,transmitted
2026-06-26T12:44:15.800,Msg1_PRACH,795854,79585,4,0x0039,0,60.0,0,transmitted
